x: 198, y: -178
x: 351.30923085779204, y: -59.32735243149784
x: 352.67783500708515, y: -60.78574973077457
x: 354.04643915637826, y: -62.244147030051295
x: 355.41504330567136, y: -63.70254432932802
x: 356.78364745496447, y: -65.16094162860475
x: 358.1522516042576, y: -66.61933892788147
x: 359.5208557535507, y: -68.0777362271582
x: 360.8894599028438, y: -69.53613352643492
x: 362.2580640521371, y: -70.99453082571165
x: 363.6266682014302, y: -72.45292812498838
x: 364.9952723507233, y: -73.9113254242651
x: 366.36387650001643, y: -75.36972272354183
x: 367.73248064930954, y: -76.82812002281855
x: 369.10108479860264, y: -78.28651732209528
x: 370.46968894789575, y: -79.74491462137206
x: 371.83829309718885, y: -81.20331192064879
x: 373.20689724648196, y: -82.66170921992551
x: 374.57550139577506, y: -84.12010651920224
x: 375.94410554506817, y: -85.57850381847896
x: 377.3127096943613, y: -87.03690111775569
x: 378.6813138436544, y: -88.49529841703242
x: 380.0499179929475, y: -89.95369571630914
x: 381.4185221422406, y: -91.41209301558587
x: 382.7871262915337, y: -92.8704903148626
x: 384.1557304408268, y: -94.32888761413932
x: 385.5243345901199, y: -95.7872849134161
x: 386.89293873941324, y: -97.24568221269283
x: 388.26154288870634, y: -98.70407951196955
x: 389.63014703799945, y: -100.16247681124628
x: 390.99875118729256, y: -101.620874110523
x: 392.36735533658566, y: -103.07927140979973
x: 393.73595948587877, y: -104.53766870907646
x: 395.10456363517187, y: -105.99606600835318
x: 396.473167784465, y: -107.45446330762991
x: 397.8417719337581, y: -108.91286060690663
x: 399.2103760830512, y: -110.37125790618336
x: 400.5789802323443, y: -111.82965520546009
x: 401.9475843816374, y: -113.28805250473681
x: 403.3161885309305, y: -114.74644980401354
x: 404.6847926802236, y: -116.20484710329026
x: 406.0533968295167, y: -117.66324440256699
x: 407.4220009788098, y: -119.12164170184377
x: 408.7906051281029, y: -120.5800390011205
x: 410.15920927739626, y: -122.03843630039722
x: 411.1044942607673, y: -123.80094482525976
x: 412.04977924413856, y: -125.5634533501223
x: 412.9950642275096, y: -127.32596187498478
x: 413.94034921088064, y: -129.08847039984732
x: 414.8856341942519, y: -130.85097892470986
x: 415.83091917762295, y: -132.6134874495724
x: 416.776204160994, y: -134.3759959744349
x: 417.72148914436525, y: -136.13850449929743
x: 418.6667741277363, y: -137.90101302415997
x: 419.6120591111073, y: -139.6635215490225
x: 420.55734409447837, y: -141.42603007388504
x: 421.50262907784963, y: -143.18853859874753
x: 422.4479140612207, y: -144.95104712361007
x: 423.3931990445917, y: -146.7135556484726
x: 424.338484027963, y: -148.47606417333515
x: 425.283769011334, y: -150.23857269819763
x: 426.22905399470505, y: -152.00108122306017
x: 427.1743389780763, y: -153.7635897479227
x: 428.11962396144736, y: -155.52609827278525
x: 429.0649089448184, y: -157.28860679764773
x: 430.01019392818966, y: -159.05111532251027
x: 430.9554789115607, y: -160.8136238473728
x: 431.90076389493174, y: -162.57613237223535
x: 432.846048878303, y: -164.3386408970979
x: 433.79133386167405, y: -166.10114942196037
x: 434.7366188450451, y: -167.8636579468229
x: 435.6819038284161, y: -169.62616647168545
x: 436.6271888117874, y: -171.388674996548
x: 437.57247379515843, y: -173.15118352141047
x: 438.51775877852947, y: -174.913692046273
x: 439.46304376190074, y: -176.67620057113555
x: 440.4083287452718, y: -178.4387090959981
x: 441.3536137286428, y: -180.2012176208606
x: 442.2988987120141, y: -181.96372614572311
x: 443.2441836953851, y: -183.72623467058565
x: 444.18946867875616, y: -185.48874319544817
x: 444.2707530785144, y: -187.487090724372
x: 444.3520374782729, y: -189.4854382532958
x: 444.43332187803117, y: -191.48378578221963
x: 444.5146062777894, y: -193.48213331114343
x: 444.5958906775477, y: -195.48048084006726
x: 444.6771750773062, y: -197.47882836899106
x: 444.75845947706443, y: -199.4771758979149
x: 444.8397438768227, y: -201.47552342683872
x: 444.9210282765812, y: -203.47387095576252
x: 445.00231267633944, y: -205.47221848468635
x: 445.0835970760977, y: -207.47056601361015
x: 445.1648814758562, y: -209.46891354253398
x: 445.24616587561445, y: -211.4672610714578
x: 445.3274502753727, y: -213.46560860038161
x: 445.408734675131, y: -215.46395612930542
x: 445.49001907488946, y: -217.46230365822925
x: 445.5713034746477, y: -219.46065118715308
x: 445.652587874406, y: -221.45899871607688
x: 445.73387227416447, y: -223.4573462450007
x: 445.81515667392273, y: -225.4556937739245
x: 445.896441073681, y: -227.45404130284834
x: 444.7456650526824, y: -229.08980245579656
x: 443.5948890316836, y: -230.72556360874478
x: 442.444113010685, y: -232.36132476169297
x: 441.2933369896864, y: -233.9970859146412
x: 440.1425609686876, y: -235.6328470675894
x: 438.991784947689, y: -237.26860822053763
x: 437.8410089266904, y: -238.90436937348582
x: 436.6902329056916, y: -240.54013052643404
x: 435.539456884693, y: -242.17589167938226
x: 434.3886808636944, y: -243.81165283233048
x: 433.23790484269557, y: -245.4474139852787
x: 432.087128821697, y: -247.0831751382269
x: 430.9363528006984, y: -248.7189362911751
x: 429.78557677969957, y: -250.35469744412333
x: 428.634800758701, y: -251.99045859707155
x: 427.48402473770216, y: -253.62621975001974
x: 426.33324871670357, y: -255.26198090296796
x: 425.182472695705, y: -256.8977420559162
x: 424.03169667470615, y: -258.53350320886443
x: 422.2465981916239, y: -259.43540309560194
x: 420.4614997085416, y: -260.33730298233957
x: 418.67640122545913, y: -261.2392028690771
x: 416.89130274237687, y: -262.1411027558147
x: 415.1062042592946, y: -263.0430026425522
x: 413.32110577621233, y: -263.94490252928983
x: 411.53600729313007, y: -264.84680241602734
x: 409.7509088100476, y: -265.74870230276497
x: 407.9658103269653, y: -266.6506021895025
x: 406.18071184388305, y: -267.5525020762401
x: 404.3956133608008, y: -268.4544019629776
x: 402.6105148777185, y: -269.35630184971524
x: 400.825416394636, y: -270.25820173645275
x: 399.04031791155376, y: -271.16010162319037
x: 397.2552194284715, y: -272.0620015099279
x: 395.4701209453892, y: -272.9639013966655
x: 393.68502246230696, y: -273.865801283403
x: 391.8999239792247, y: -274.76770117014064
x: 390.1148254961422, y: -275.66960105687815
x: 388.32972701305994, y: -276.5715009436158
x: 386.5446285299777, y: -277.4734008303533
x: 384.7595300468954, y: -278.3753007170909
x: 382.97443156381314, y: -279.2772006038284
x: 381.18933308073065, y: -280.17910049056604
x: 379.4042345976484, y: -281.08100037730355
x: 377.6191361145661, y: -281.9829002640412
x: 375.83403763148385, y: -282.8848001507787
x: 374.0489391484016, y: -283.7867000375163
x: 372.2638406653191, y: -284.6885999242538
x: 370.47874218223683, y: -285.59049981099145
x: 368.69364369915456, y: -286.49239969772896
x: 366.9085452160723, y: -287.3942995844666
x: 365.12344673299003, y: -288.2961994712041
x: 363.33834824990754, y: -289.1980993579417
x: 361.5532497668253, y: -290.0999992446792
x: 359.768151283743, y: -291.00189913141685
x: 357.98305280066074, y: -291.9037990181544
x: 356.1979543175785, y: -292.805698904892
x: 354.412855834496, y: -293.70759879162955
x: 352.6277573514137, y: -294.6094986783671
x: 350.84265886833145, y: -295.5113985651047
x: 349.0575603852492, y: -296.41329845184225
x: 347.2724619021669, y: -297.31519833857976
x: 345.48736341908443, y: -298.2170982253174
x: 343.70226493600217, y: -299.11899811205495
x: 341.9171664529199, y: -300.0208979987925
x: 340.13206796983764, y: -300.9227978855301
x: 338.16034180170413, y: -301.25790371642194
x: 336.18861563357063, y: -301.5930095473138
x: 334.21688946543713, y: -301.92811537820563
x: 332.24516329730386, y: -302.2632212090975
x: 330.27343712917036, y: -302.59832703998933
x: 328.30171096103686, y: -302.9334328708812
x: 326.32998479290336, y: -303.268538701773
x: 324.35825862476986, y: -303.6036445326649
x: 322.38653245663636, y: -303.9387503635567
x: 320.41480628850286, y: -304.27385619444857
x: 318.4430801203696, y: -304.6089620253404
x: 316.4713539522361, y: -304.94406785623227
x: 314.4996277841026, y: -305.2791736871241
x: 312.5279016159691, y: -305.61427951801596
x: 310.5561754478356, y: -305.9493853489078
x: 308.5844492797021, y: -306.2844911797997
x: 306.6127231115688, y: -306.61959701069156
x: 304.6409969434353, y: -306.9547028415834
x: 302.6692707753018, y: -307.28980867247526
x: 300.6975446071683, y: -307.6249145033671
x: 298.7258184390348, y: -307.96002033425896
x: 296.7540922709013, y: -308.2951261651508
x: 294.7823661027678, y: -308.63023199604265
x: 292.81063993463454, y: -308.9653378269345
x: 290.83891376650104, y: -309.30044365782635
x: 288.86718759836754, y: -309.6355494887182
x: 286.89546143023404, y: -309.97065531961005
x: 284.92373526210054, y: -310.3057611505019
x: 282.95200909396704, y: -310.64086698139374
x: 280.98028292583354, y: -310.9759728122856
x: 279.00855675770026, y: -311.31107864317744
x: 277.03683058956676, y: -311.6461844740693
x: 275.06510442143326, y: -311.98129030496114
x: 273.09337825329976, y: -312.316396135853
x: 271.12165208516626, y: -312.65150196674483
x: 269.14992591703276, y: -312.9866077976367
x: 267.1781997488995, y: -313.3217136285285
x: 265.206473580766, y: -313.6568194594204
x: 263.2347474126325, y: -313.9919252903122
x: 261.263021244499, y: -314.3270311212041
x: 259.2912950763655, y: -314.6621369520959
x: 257.319568908232, y: -314.99724278298777
x: 255.3478427400986, y: -315.3323486138796
x: 253.3761165719651, y: -315.66745444477147
x: 251.4043904038317, y: -316.0025602756633
x: 249.4326642356982, y: -316.33766610655516
x: 247.4609380675647, y: -316.672771937447
x: 245.4892118994312, y: -317.00787776833886
x: 243.51748573129782, y: -317.3429835992307
x: 241.54575956316432, y: -317.67808943012255
x: 239.57403339503082, y: -318.0131952610144
x: 237.60230722689744, y: -318.34830109190625
x: 235.63058105876394, y: -318.6834069227981
x: 233.65885489063044, y: -319.01851275368995
x: 231.68712872249694, y: -319.3536185845818
x: 229.71540255436355, y: -319.68872441547364
x: 227.74367638623005, y: -320.0238302463655
x: 225.77195021809655, y: -320.35893607725734
x: 223.80022404996316, y: -320.6940419081492
x: 221.8005474041105, y: -320.65807926042396
x: 219.80087075825782, y: -320.6221166126987
x: 217.80119411240514, y: -320.5861539649734
x: 215.80151746655247, y: -320.55019131724816
x: 213.8018408206998, y: -320.5142286695229
x: 211.80216417484712, y: -320.47826602179765
x: 209.80248752899445, y: -320.44230337407237
x: 207.80281088314177, y: -320.40634072634714
x: 205.8031342372891, y: -320.37037807862185
x: 203.80345759143643, y: -320.33441543089657
x: 201.80378094558375, y: -320.29845278317134
x: 199.80410429973108, y: -320.26249013544606
x: 197.8044276538784, y: -320.2265274877208
x: 195.80475100802573, y: -320.19056483999555
x: 193.80507436217306, y: -320.15460219227026
x: 191.80539771632039, y: -320.118639544545
x: 189.8057210704677, y: -320.08267689681975
x: 187.80604442461504, y: -320.04671424909446
x: 185.80636777876236, y: -320.0107516013692
x: 183.8066911329097, y: -319.97478895364395
x: 181.80701448705713, y: -319.93882630591867
x: 179.80733784120434, y: -319.90286365819344
x: 177.80766119535178, y: -319.86690101046815
x: 175.8079845494991, y: -319.8309383627429
x: 173.80830790364644, y: -319.79497571501764
x: 171.80863125779376, y: -319.75901306729236
x: 169.8089546119411, y: -319.72305041956713
x: 167.80927796608842, y: -319.68708777184185
x: 165.80960132023574, y: -319.65112512411656
x: 163.80992467438307, y: -319.61516247639133
x: 161.8102480285304, y: -319.57919982866605
x: 159.81057138267772, y: -319.54323718094076
x: 157.81089473682505, y: -319.50727453321554
x: 155.81121809097237, y: -319.47131188549025
x: 153.8115414451197, y: -319.43534923776497
x: 151.81186479926703, y: -319.39938659003974
x: 149.81218815341435, y: -319.36342394231445
x: 147.81251150756168, y: -319.3274612945892
x: 145.812834861709, y: -319.29149864686394
x: 143.81315821585633, y: -319.2555359991387
x: 141.81348157000366, y: -319.21957335141343
x: 139.813804924151, y: -319.18361070368815
x: 137.8141282782983, y: -319.1476480559629
x: 135.81445163244564, y: -319.11168540823763
x: 133.81477498659297, y: -319.07572276051235
x: 131.8150983407403, y: -319.0397601127871
x: 129.81542169488762, y: -319.00379746506184
x: 127.81574504903494, y: -318.96783481733655
x: 125.81606840318227, y: -318.9318721696113
x: 123.8163917573296, y: -318.89590952188604
x: 121.81671511147692, y: -318.85994687416076
x: 119.81703846562425, y: -318.8239842264355
x: 117.81736181977158, y: -318.78802157871024
x: 115.8176851739189, y: -318.75205893098496
x: 113.81800852806623, y: -318.71609628325973
x: 111.81833188221356, y: -318.68013363553445
x: 109.81865523636088, y: -318.6441709878092
x: 107.81897859050821, y: -318.60820834008393
x: 105.81930194465554, y: -318.5722456923587
x: 103.81962529880286, y: -318.5362830446334
x: 101.81994865295019, y: -318.50032039690814
x: 99.82027200709751, y: -318.4643577491829
x: 97.82059536124484, y: -318.4283951014576
x: 95.82091871539228, y: -318.39243245373234
x: 93.8212420695395, y: -318.3564698060071
x: 91.82156542368693, y: -318.3205071582818
x: 89.82188877783415, y: -318.28454451055654
x: 87.82221213198159, y: -318.2485818628313
x: 85.8225354861288, y: -318.21261921510603
x: 83.82285884027624, y: -318.17665656738075
x: 81.82318219442345, y: -318.1406939196555
x: 79.82350554857089, y: -318.10473127193023
x: 77.82382890271822, y: -318.068768624205
x: 75.82415225686555, y: -318.0328059764797
x: 73.8493784990718, y: -317.7161537926422
x: 71.87460474127795, y: -317.3995016088047
x: 69.89983098348421, y: -317.0828494249672
x: 67.92505722569047, y: -316.7661972411297
x: 65.95028346789672, y: -316.4495450572922
x: 63.97550971010287, y: -316.1328928734547
x: 62.00073595230913, y: -315.8162406896172
x: 60.02596219451539, y: -315.4995885057797
x: 58.05118843672153, y: -315.1829363219422
x: 56.07641467892779, y: -314.8662841381047
x: 54.10164092113405, y: -314.54963195426717
x: 52.12686716334031, y: -314.23297977042967
x: 50.15209340554645, y: -313.91632758659216
x: 48.17731964775271, y: -313.59967540275466
x: 46.20254588995897, y: -313.28302321891715
x: 44.22777213216523, y: -312.96637103507965
x: 42.25299837437137, y: -312.64971885124214
x: 40.27822461657763, y: -312.33306666740464
x: 38.30345085878389, y: -312.01641448356713
x: 36.328677100990035, y: -311.6997622997296
x: 34.35390334319629, y: -311.3831101158921
x: 32.37912958540255, y: -311.0664579320547
x: 30.40435582760881, y: -310.74980574821717
x: 28.429582069814956, y: -310.43315356437967
x: 26.454808312021214, y: -310.11650138054216
x: 24.480034554227473, y: -309.79984919670466
x: 22.505260796433618, y: -309.48319701286715
x: 20.530487038639876, y: -309.16654482902965
x: 18.555713280846135, y: -308.84989264519214
x: 16.580939523052393, y: -308.53324046135464
x: 14.606165765258538, y: -308.21658827751713
x: 12.631392007464797, y: -307.8999360936796
x: 10.656618249671055, y: -307.5832839098421
x: 8.6818444918772, y: -307.2666317260046
x: 6.707070734083459, y: -306.9499795421671
x: 4.732296976289717, y: -306.6333273583296
x: 2.7575232184958622, y: -306.3166751744921
x: 0.7827494607021208, y: -306.0000229906546
x: -1.1920242970916206, y: -305.6833708068171
x: -3.166798054885362, y: -305.3667186229796
x: -5.141571812679217, y: -305.0500664391421
x: -7.116345570472959, y: -304.7334142553046
x: -9.0911193282667, y: -304.4167620714671
x: -11.065893086060441, y: -304.10010988762957
x: -13.040666843854297, y: -303.7834577037921
x: -15.015440601648038, y: -303.4668055199546
x: -16.99021435944178, y: -303.1501533361171
x: -18.964988117235634, y: -302.8335011522796
x: -20.939761875029376, y: -302.5168489684421
x: -22.914535632823117, y: -302.2001967846046
x: -24.88930939061686, y: -301.8835446007671
x: -26.864083148410714, y: -301.5668924169296
x: -28.838856906204455, y: -301.2502402330921
x: -30.813630663998197, y: -300.9335880492546
x: -32.78840442179194, y: -300.6169358654171
x: -34.76317817958579, y: -300.3002836815796
x: -36.737951937379535, y: -299.98363149774207
x: -38.712725695173276, y: -299.66697931390456
x: -40.68749945296713, y: -299.35032713006706
x: -42.66227321076087, y: -299.03367494622955
x: -44.637046968554614, y: -298.71702276239205
x: -46.611820726348355, y: -298.40037057855454
x: -48.58659448414221, y: -298.08371839471704
x: -50.56136824193595, y: -297.76706621087953
x: -52.53614199972969, y: -297.45041402704203
x: -54.51091575752355, y: -297.1337618432045
x: -56.48568951531729, y: -296.817109659367
x: -58.46046327311103, y: -296.5004574755295
x: -60.43523703090477, y: -296.183805291692
x: -62.41001078869863, y: -295.8671531078545
